t,s0,product,p,s,c,log_rel_share
671,0.45799999999999996,1,4.170883503740533,0.276,1.319891955230618,-0.5064683183970349
672,0.314,1,4.125515880525853,0.262,1.4429891402871011,-0.18104848214715646
673,0.32600000000000007,1,3.914410070635886,0.408,0.7052594395842385,0.22436979303745377
674,0.376,1,4.268003621341341,0.378,1.0677092739231737,0.005305052229693098
675,0.3359999999999999,1,3.583197695179577,0.336,0.48364702577198226,2.2204460492503128e-16
676,0.3419999999999999,1,4.437300783037504,0.332,1.3788680316365585,-0.029675768146116322
677,0.402,1,4.1073532443484435,0.354,0.9747151832176509,-0.12715517548524674
678,0.35799999999999993,1,4.054315899973661,0.332,0.9749319591068668,-0.0753980174842115
679,0.4039999999999999,1,4.024076637254312,0.316,1.0383406856083992,-0.24567266437423776
680,0.344,1,4.069491009914543,0.29,1.1920480383663532,-0.1707607343928786
681,0.30599999999999994,1,3.872275850166104,0.33,0.7908332282140177,0.0755075525081453
682,0.32000000000000006,1,4.064118147279825,0.444,0.6280317191916264,0.3275035666384523
683,0.3960000000000001,1,4.505895177557445,0.432,1.1720394549279456,0.08701137698962949
684,0.366,1,4.451078890836244,0.396,1.218216199959324,0.07878087785311438
685,0.36,1,4.045003300047348,0.288,1.2944464711065704,-0.22314355131420985
686,0.378,1,4.217278326024445,0.274,1.412049982324344,-0.32176608923151745
687,0.33199999999999996,1,4.5009579130391195,0.306,1.6548087978916697,-0.08154986696410763
688,0.42199999999999993,1,4.12602321479412,0.318,1.2150141030883626,-0.2829539312558348
689,0.3380000000000001,1,4.127140341876586,0.412,0.7560343531486001,0.19797745386650725
690,0.37999999999999995,1,3.8565061881389244,0.278,1.0898285512854544,-0.31255013902979417
691,0.428,1,4.211388774636085,0.282,1.4048307103379938,-0.41721612464368335
692,0.31799999999999995,1,4.116069597518642,0.312,1.1427779731892096,-0.019048194970694363
693,0.292,1,4.245524586262502,0.376,1.1631309243217656,0.2528353411216128
694,0.36800000000000005,1,4.102776142710007,0.344,1.182997430561151,-0.06744128079553277
695,0.354,1,4.127439312059867,0.368,0.8631098446045937,0.03878602503515645
696,0.29200000000000004,1,3.9937658352567933,0.35,1.018624851281486,0.18117935221517736
697,0.372,1,3.9766090539283327,0.268,1.1755991239572596,-0.32790687376228983
698,0.3199999999999999,1,4.380111186229767,0.342,1.2694736866012277,0.06648974126883342
699,0.37999999999999995,1,4.3831150294920915,0.284,1.6326377749492131,-0.2911970145592254
700,0.294,1,3.784724901790217,0.374,0.6200120737694692,0.2406760300758504
701,0.394,1,4.485063487990459,0.38,1.3505465667137655,-0.036179656577502356
702,0.35799999999999993,1,3.7647283503950852,0.334,0.8178462725810973,-0.06939199342399957
703,0.31,1,4.234672743486451,0.402,1.090468477705875,0.2598797911398292
704,0.29999999999999993,1,4.318817272451781,0.324,1.394664824389041,0.0769610411361286
705,0.2900000000000001,1,3.98597583731771,0.408,0.6799509639787419,0.3413862514236416
706,0.41600000000000004,1,4.275960783070253,0.366,1.2904110481795779,-0.1280519268598972
707,0.3479999999999999,1,3.8010942313190883,0.312,0.8429441647831135,-0.10919929196499172
708,0.3539999999999999,1,3.881365069089666,0.314,0.9958363686499564,-0.11990392722552091
709,0.32399999999999995,1,3.948168889699886,0.302,1.0600744417744117,-0.0703164984174596
710,0.33999999999999997,1,3.890364432849595,0.314,0.9860440737472504,-0.07955263170195365
711,0.29600000000000004,1,4.169599149131278,0.354,1.153577109736984,0.1789374588097138
712,0.35,1,4.066604844869822,0.306,1.1568010152989858,-0.13434805253107854
713,0.36599999999999994,1,4.124869057627493,0.342,1.0893481347412173,-0.06782259633876082
714,0.31,1,4.0639476622309205,0.376,0.6982402809746105,0.1930168459107026
715,0.3399999999999999,1,4.190666337946564,0.338,1.3094484104427135,-0.005899722127187936
716,0.31400000000000006,1,4.304934333069475,0.42,0.8238122494713132,0.2908617253691604
717,0.362,1,3.9062294534612834,0.366,0.7627883726192825,0.010989121575595165
718,0.378,1,3.9464950495351836,0.368,0.75166184887912,-0.026811257450656815
719,0.316,1,4.014235272221885,0.388,0.7374169630153519,0.2052631260363614
720,0.31600000000000006,1,4.171014062020851,0.432,0.6529775870510228,0.31268337465719803
721,0.304,1,4.440861536281851,0.364,1.3698507089153045,0.18012616623051902
722,0.33199999999999996,1,4.2237119777469125,0.394,1.0699491950195055,0.17121594038144536
723,0.38600000000000007,1,4.246447301754129,0.42,0.9787360199162058,0.08441734181258301
724,0.35799999999999993,1,4.265622065212881,0.322,1.2124161934534574,-0.10598144085629176
725,0.3539999999999999,1,3.8942954722266867,0.334,0.9263926215313443,-0.058155920157073715
726,0.374,1,4.124711821508894,0.376,0.9640656887517082,0.005333345975362603
727,0.386,1,4.245729223480311,0.344,1.306641515357024,-0.11519571209143258
728,0.31399999999999995,1,3.8698671803679217,0.328,0.9322457549500828,0.04362062247589057
729,0.3480000000000001,1,3.906579072180635,0.408,0.5861039359670819,0.1590646946296871
730,0.41999999999999993,1,3.884763941587196,0.312,0.9849098454003782,-0.29725152346793143
731,0.358,1,4.34091748464408,0.406,0.682387035134888,0.12582017320103242
732,0.3459999999999999,1,3.8428323925365353,0.34,0.8837476863307611,-0.01749315744751689
733,0.32599999999999996,1,3.990214133978362,0.318,1.0633207221862255,-0.024845998586530662
734,0.2940000000000001,1,4.424092261477882,0.424,1.0747010298810133,0.3661536878932759
735,0.364,1,4.030262436087092,0.356,0.9038739250650489,-0.022223136784710235
736,0.35600000000000004,1,4.230504486953519,0.358,1.0779272655263383,0.0056022555486697516
737,0.388,1,3.931147082350032,0.368,0.8824074689497775,-0.05292240145434255
738,0.41200000000000003,1,4.355261529342021,0.352,1.1477732550043422,-0.15739217375142947
739,0.256,1,3.679881296513183,0.368,0.6475520510730622,0.3629054936893685
740,0.23800000000000004,1,4.013674418016006,0.436,0.7213088001230854,0.6053715696775595
741,0.432,1,4.0468967252155466,0.244,1.3862818321854327,-0.5712573629509086
742,0.392,1,3.870531583000786,0.35,0.6979404843984225,-0.11332868530700324
743,0.404,1,3.855420275768826,0.372,0.7338787891976444,-0.08252102368800358
744,0.284,1,4.172625498626941,0.404,0.906270393972356,0.3524406397999443
745,0.30999999999999994,1,3.605546057580292,0.314,0.7677675054398542,0.01282068842906169
746,0.38400000000000006,1,3.967324325824643,0.422,0.6291350609188505,0.09436276144828468
747,0.42599999999999993,1,4.244772302318094,0.316,1.2652332920761966,-0.2986971326824581
748,0.394,1,4.51252417095737,0.356,1.5436169704691671,-0.10142017844590344
749,0.304,1,3.6906240756270576,0.368,0.6305133863173006,0.19105523676270922
750,0.45,1,4.203487983158136,0.36,1.0554651519702978,-0.22314355131420985
751,0.39199999999999996,1,4.030508106932855,0.302,1.025818694255297,-0.26083482241559286
752,0.3539999999999999,1,3.975785138494658,0.322,1.0166253060943393,-0.09474536758936596
753,0.28200000000000003,1,4.194199077667796,0.354,1.0045359803885474,0.22738984219566064
754,0.30600000000000005,1,4.3206654627637695,0.346,1.2394192121771799,0.12285367310534327
755,0.3420000000000001,1,4.325451747464994,0.424,0.7498951651387983,0.21492271816935238
756,0.39999999999999997,1,3.8742246220238976,0.29,1.0640901393517364,-0.32158362412746233
757,0.364,1,4.112490896600184,0.37,1.1001223759464607,0.01634913800152941
758,0.378,1,4.122838457624673,0.404,0.7630421666448357,0.06652068234156243
759,0.34199999999999997,1,3.7679788272604506,0.292,0.8316420683424536,-0.15805693479432334
760,0.2760000000000001,1,3.851671243223584,0.416,0.680821778571027,0.41028439454411303
761,0.37199999999999994,1,4.445822331881083,0.336,1.267532172062765,-0.1017826943099421
762,0.28200000000000003,1,3.949975929295887,0.37,0.8374836078788855,0.27159593470015636
763,0.388,1,3.6846378180785053,0.266,0.825308302185382,-0.37750903084157433
764,0.36,1,3.9133721203350866,0.286,1.199346706784448,-0.23011222063030315
765,0.33399999999999996,1,3.9829736363186745,0.32,1.0491328949733083,-0.04281999718292807
766,0.374,1,3.824704609613576,0.278,0.9735074836553814,-0.29663468372389473
767,0.34800000000000003,1,4.390663259762613,0.352,1.5034036452511275,0.01142869582362263
768,0.328,1,3.949574260886478,0.344,0.8991046898370094,0.04762804898925445
769,0.35200000000000004,1,4.152012942214189,0.356,0.8652445576507094,0.011299555253933247
770,0.364,1,4.133582974538711,0.372,0.9912513033806257,0.02173998663640582
771,0.43799999999999994,1,4.1946700072110845,0.338,1.0522773936302927,-0.2591730148934272
772,0.338,1,4.265679546572263,0.37,1.05066320267945,0.09045711015525118
773,0.312,1,4.037719365662604,0.352,0.9402215775256098,0.12062798778861472
774,0.41800000000000004,1,4.004103003731608,0.364,0.9736081206998918,-0.13832756488801579
775,0.264,1,4.539025040520241,0.464,1.0748961826367898,0.5639354490799391
776,0.36600000000000005,1,4.027810711008839,0.35,0.9158324796143559,-0.044700178917907056
777,0.34400000000000003,1,3.7606588618619297,0.366,0.6103319215527133,0.0619916760279678
778,0.37399999999999994,1,4.206894960346905,0.328,1.1859820666583931,-0.131242189030388
779,0.42,1,4.1795228114634675,0.288,1.402722620417253,-0.37729423114146804
780,0.41,1,3.964308458087397,0.308,1.1277900967654486,-0.28605737672477904
781,0.36399999999999993,1,3.8344727009838158,0.298,0.9479597515271995,-0.2000603811313361
782,0.378,1,3.800174657283936,0.276,1.0120023617456566,-0.3144933299024376
783,0.3419999999999999,1,4.064236548353872,0.334,1.1474606025376786,-0.023669744085904394
784,0.41000000000000003,1,4.137906894867994,0.354,0.8601381912457345,-0.1468602465645792
785,0.3859999999999999,1,4.22391385759318,0.34,1.2700095713645496,-0.1268917518546235
786,0.416,1,4.1091460449296076,0.294,1.1814567580746886,-0.34710549292258164
787,0.32000000000000006,1,4.234918756054931,0.418,0.9119091012826419,0.26716043673098383
788,0.322,1,4.096424428202184,0.372,1.006064852758304,0.1443423087287382
789,0.302,1,4.000331507897508,0.37,0.7916675512446414,0.2030759882634005
790,0.3340000000000001,1,4.034961165852728,0.41,0.8417192650451698,0.20501616672165274
791,0.46599999999999997,1,4.207482757949917,0.254,1.5445464741924253,-0.6068513671071093
792,0.418,1,4.1690980771355175,0.244,1.588119772460042,-0.5383132072315544
793,0.3559999999999999,1,4.1447686922201825,0.332,1.0621012002328198,-0.06979576193554161
794,0.39999999999999997,1,3.804734188734649,0.314,0.9869519074173406,-0.24207156119972859
795,0.322,1,4.048540038024207,0.354,1.0144314296236197,0.09474536758936611
796,0.36,1,4.488347794461852,0.288,1.5804185150983177,-0.22314355131420985
797,0.32999999999999996,1,4.051681024912148,0.296,1.276992109076581,-0.10873320013646542
798,0.33599999999999997,1,4.011477707016315,0.272,1.1075968873273174,-0.21130909366720677
799,0.36199999999999993,1,3.939929838156585,0.328,0.9374943954690377,-0.09863060344162707
800,0.312,1,4.3632783427672255,0.402,1.0964869540093185,0.25344890080953875
801,0.322,1,3.6108502005849195,0.256,0.9852280667467774,-0.2293741010648459
802,0.4,1,4.6639781246560155,0.346,1.4820401891074624,-0.14502577205025788
803,0.3919999999999999,1,4.142642636474069,0.332,1.2706265501981826,-0.16612687087397368
804,0.35000000000000003,1,3.9759045781833864,0.364,0.7723414326591835,0.039220713153281114
805,0.356,1,3.534960738444271,0.288,0.7547933133235499,-0.21197025071608455
806,0.318,1,4.138589291133472,0.35,1.0487666308077763,0.0958817717032825
807,0.378,1,4.247489906437128,0.278,1.3294964642048102,-0.3072730819289506
808,0.304,1,4.08980534885009,0.398,0.7747529791210386,0.2694243038782161
809,0.25799999999999995,1,3.8491283370618166,0.402,0.688220417810758,0.44349250369740384
810,0.31199999999999994,1,3.8619184927673533,0.336,0.7893213133137003,0.07410797215372204
811,0.3379999999999999,1,4.091626034760042,0.332,1.2714084680523061,-0.01791092656652988
812,0.38599999999999995,1,3.67790515839949,0.322,0.7198184645155092,-0.18128582392042247
813,0.3,1,4.265911228213927,0.406,0.9827644772434861,0.3025706849455317
814,0.30800000000000005,1,3.9209635659462125,0.344,0.8026198238316443,0.11054187439982362
815,0.4159999999999999,1,4.057357909720893,0.33,1.0954592330072703,-0.23159260580073715
816,0.372,1,3.9742984580101757,0.396,0.7324320300827823,0.06252035698133414
817,0.356,1,4.095660734924344,0.282,1.2245411308409115,-0.23302365991391694
818,0.314,1,3.959021828769032,0.36,0.8216796412379539,0.1367110455419023
819,0.344,1,3.7551836309289426,0.312,0.8885550766396766,-0.09763846956391593
820,0.3559999999999999,1,4.2243809231508,0.304,1.3096476928660357,-0.15790302944580853
821,0.33999999999999997,1,4.1950496392353624,0.31,1.4009374821837974,-0.09237332013101504
822,0.30600000000000005,1,4.352694921984288,0.444,0.9348442161316916,0.3722394604798438
823,0.354,1,4.10052481294573,0.39,1.04378244962312,0.09684982598991781
824,0.378,1,4.016355001469344,0.36,0.9086921750277499,-0.048790164169432056
825,0.36799999999999994,1,3.86409463155067,0.328,0.816909597848467,-0.115069329784787
826,0.3999999999999999,1,3.9048713539786566,0.342,0.8553548599500288,-0.1566538100453766
827,0.376,1,4.164844994815397,0.352,1.086103748624527,-0.06595796779179752
828,0.44,1,3.8763790555035933,0.26,1.1917409920900655,-0.5260930958967791
829,0.408,1,3.638107744364156,0.28,0.8942133707835732,-0.37647757123491193
830,0.298,1,4.020998782079794,0.38,0.9768018614104492,0.24307776621502714
831,0.31000000000000005,1,4.117499481926956,0.44,0.7596980285472646,0.3502024294331148
832,0.38799999999999996,1,3.8669957294827935,0.298,0.8532431572104721,-0.2639118531178689
833,0.45399999999999996,1,4.1601043887451645,0.284,1.1896565472500253,-0.46912295988014197
834,0.348,1,4.1531086238501995,0.282,1.316237595905764,-0.2102954088363608
835,0.368,1,3.968090525536251,0.362,0.8143888426200206,-0.016438726343159835
836,0.3379999999999999,1,4.3764690875489825,0.34,1.2508669964988177,0.005899722127188543
837,0.304,1,4.104548885805583,0.388,0.9894351971839199,0.24397763821705182
838,0.35799999999999993,1,3.7236968307478313,0.316,0.8061378598056005,-0.12479077281378799
839,0.382,1,4.310873435975576,0.37,1.0422535999148526,-0.031917602968305085
840,0.376,1,4.075899223597986,0.372,0.895042747108093,-0.010695289116747919
841,0.374,1,4.205366722926538,0.378,1.1772201040415982,0.010638398205055797
842,0.32199999999999995,1,3.8158266444239852,0.276,1.089856790204495,-0.1541506798272581
843,0.29000000000000004,1,4.455396880677888,0.35,1.2819385824833305,0.18805223150293945
844,0.386,1,4.006379392618825,0.366,0.9302488948429776,-0.05320403606346469
845,0.32599999999999996,1,4.410055911865538,0.4,1.1933888290514136,0.20456716574127454
846,0.41800000000000004,1,4.194513626795091,0.21,1.6723911679945258,-0.6883739018072877
847,0.382,1,3.969208125489497,0.35,0.7759580999581723,-0.08748745412311591
848,0.328,1,4.1513951607349915,0.38,0.9517163411380128,0.14715764433628764
849,0.2759999999999999,1,4.05885341912551,0.328,1.131929809935883,0.17261274266699406
850,0.284,1,3.882682804482291,0.274,0.9530140356340228,-0.03584613177313565
851,0.36799999999999994,1,3.979985244840331,0.324,1.0357890641350145,-0.1273394223766014
852,0.3519999999999999,1,4.365577050298812,0.318,1.4649737116792378,-0.10157979281791998
853,0.312,1,4.026441013402493,0.392,0.7724165921714471,0.22825865198098017
854,0.33000000000000007,1,4.049738989155635,0.41,0.7956286689510964,0.21706450523782722
855,0.3319999999999999,1,4.361955390342154,0.328,1.3320759430103348,-0.012121360532344512
856,0.3000000000000001,1,4.418732891067594,0.414,1.167868885700077,0.32208349916911294
857,0.402,1,4.16209232980014,0.254,1.4706046610384995,-0.4591178216004845
858,0.36999999999999994,1,4.239745174562302,0.296,1.3270096004109726,-0.2231435513142097
859,0.38599999999999995,1,3.959952754375176,0.306,1.096927944210438,-0.23225226751245004
860,0.34199999999999997,1,4.186772162269268,0.304,1.3669290512382681,-0.11778303565638339
861,0.344,1,4.564122323110414,0.394,1.3226281323738884,0.1357092519245355
862,0.31800000000000006,1,4.330878586266789,0.456,0.7738781608562646,0.36044142673420904
863,0.408,1,3.7481545452605927,0.282,0.8798079871095293,-0.36936010346604814
864,0.394,1,4.1959194761609,0.254,1.3749984024264053,-0.43901664227939735
865,0.3640000000000001,1,4.283020418769169,0.414,0.9690174830314522,0.12871210618857348
866,0.322,1,4.313392434992124,0.374,1.130032826588086,0.1497042518701235
867,0.38,1,3.556543764045913,0.356,0.570157095123926,-0.06524052186840108
868,0.35999999999999993,1,3.8952091329306366,0.316,0.9399856079242612,-0.13036181786324333
869,0.306,1,4.245196186135487,0.396,1.0633704068004284,0.25782910930209985
870,0.38399999999999995,1,4.305957916782148,0.296,1.4573003485263785,-0.2602830982636664
871,0.36999999999999994,1,3.8471231409704214,0.3,0.8215797439944965,-0.2097205309820689
872,0.314,1,4.384280810425513,0.37,1.223127650234341,0.16411001973001674
873,0.402,1,3.4576678634541453,0.254,0.794450802716201,-0.4591178216004845
874,0.302,1,3.9362407259633216,0.406,0.6043227084903329,0.29592614222686314
875,0.3299999999999999,1,3.8443513736116204,0.328,0.9086874792085975,-0.0060790460763818915
876,0.384,1,3.8173765842569907,0.258,1.064275748133883,-0.39768296766610944
877,0.32800000000000007,1,4.539969948891073,0.434,1.10736413293534,0.2800309257162608
878,0.38199999999999995,1,3.8715774825713485,0.316,0.8199310930549124,-0.18967839501966297
879,0.324,1,3.954917790424463,0.372,0.7704821719295741,0.13815033848081718
880,0.43199999999999994,1,3.606368342262242,0.298,0.630666643986112,-0.3713321017387058
881,0.30599999999999994,1,3.9645655401197764,0.294,1.130063777465551,-0.04000533461369902
882,0.366,1,4.241509542476044,0.362,1.1370051922924616,-0.010989121575595206
883,0.354,1,4.063707529580562,0.292,1.270925448376971,-0.19254311086549278
884,0.396,1,4.50821610545496,0.344,1.4703956751644178,-0.14077255388108229
885,0.33999999999999997,1,3.775195624514492,0.302,0.6568467552194514,-0.11851860023533736
886,0.35800000000000004,1,4.142575593867187,0.352,1.053812354565316,-0.016901810802603365
887,0.342,1,3.8441117012396884,0.372,0.6751509220141629,0.08408311721054125
888,0.37,1,4.372219000413775,0.282,1.4840946424309096,-0.2715959347001566
889,0.28,1,3.9694012688239844,0.366,0.9161771287726905,0.2678437302321165
890,0.3459999999999999,1,3.462543485725008,0.342,0.5880981636227753,-0.01162803799511876
891,0.386,1,4.415694497486695,0.24,1.7257192681164875,-0.47519844612283957
892,0.33000000000000007,1,4.3908266246296375,0.408,0.9424786371220193,0.21217451994363556
893,0.352,1,4.45100223186225,0.304,1.5864612199761237,-0.1466034741918754
894,0.368,1,3.5694936312613854,0.286,0.6243320182518781,-0.25209112734907846
895,0.426,1,3.96379222307067,0.292,1.129310740613188,-0.37768554400108867
896,0.346,1,4.231251415555468,0.3,1.4365038573969422,-0.1426563004015232
897,0.39399999999999996,1,3.9250081838693767,0.306,0.7338164375242563,-0.25276580734555293
898,0.37200000000000005,1,4.393564204217401,0.344,1.37337107086582,-0.07825219689974837
899,0.338,1,4.038913333320739,0.38,0.8234636768906031,0.11712535723741264
900,0.29200000000000004,1,4.043354105534408,0.36,1.0198002727932471,0.2093502291818738
901,0.448,1,3.608082242150402,0.228,0.9562716202860728,-0.6754476034605444
902,0.3440000000000001,1,4.608295332446107,0.414,1.2854283229372,0.18522431645191578
903,0.4139999999999999,1,4.013735746628205,0.322,1.1265315502206823,-0.25131442828090594
904,0.38799999999999996,1,4.166181201991912,0.292,1.283652464579241,-0.2842515373549917
905,0.39799999999999996,1,4.342136189289917,0.284,1.5449487018113208,-0.3374777671232317
906,0.2940000000000001,1,3.838990161088734,0.422,0.607711733377034,0.3614255466973299
907,0.332,1,4.2156675324329385,0.378,0.9867228228194509,0.1297592267030991
908,0.39799999999999996,1,3.864597570230764,0.286,1.0020643766437904,-0.33046019446458513
909,0.36999999999999994,1,4.410761591139051,0.332,1.3144853393823797,-0.10836803672178141
910,0.38399999999999995,1,3.7225493038375674,0.308,0.672958235627345,-0.22054276961415234
911,0.42599999999999993,1,4.045860955150851,0.33,1.175627663326376,-0.2553466918088443
912,0.344,1,4.269148012236976,0.406,0.9831364895570561,0.16571150222833436
913,0.352,1,4.2374614386290395,0.4,1.041260891776769,0.127833371509885
914,0.31799999999999995,1,3.6793387498949843,0.314,0.7116215999580433,-0.012658396871923354
915,0.356,1,4.1736507537037175,0.404,0.7681410819864565,0.1264841471091197
916,0.378,1,4.305061531733688,0.366,1.1651359851586565,-0.032260862218221435
917,0.302,1,4.066877256141547,0.384,0.8736911817497884,0.24021553521285727
918,0.316,1,4.038855553391956,0.356,0.9347021073690959,0.11918851726511835
919,0.36999999999999994,1,4.27849256897203,0.304,1.3382573239043485,-0.19647530423204823
920,0.32799999999999996,1,3.868107636695239,0.394,0.6703781708220705,0.18333730091379025
921,0.3219999999999999,1,3.913297430864011,0.338,0.9192604731799741,0.04849434993861078
922,0.39999999999999997,1,4.40334459920096,0.27,1.694071587377752,-0.393042588109607
923,0.30399999999999994,1,3.660201614962618,0.33,0.6180969496226584,0.08206495305430442
924,0.424,1,4.042273945781731,0.292,1.1555041378569832,-0.3729796529636761
925,0.32799999999999996,1,4.0332439190482425,0.296,1.125852748780528,-0.10265415406008334
926,0.404,1,4.272179277846818,0.232,1.6607354569157584,-0.5546775062948401
927,0.39599999999999996,1,3.745214182775117,0.292,0.8858406219977557,-0.30466040898619884
928,0.38199999999999995,1,4.16526227832769,0.296,1.1435530751552638,-0.25506115428251475
929,0.348,1,3.6729928492167563,0.276,0.8925738960051458,-0.23180161405732416
930,0.308,1,4.441199969104013,0.38,1.0820004186158398,0.21007146974685706
931,0.37399999999999994,1,4.068368040014366,0.326,0.9853087241915678,-0.13735841604782412
932,0.33999999999999997,1,3.971575038085155,0.308,0.8540096369009152,-0.09884583463663248
933,0.38599999999999995,1,3.9960400304888504,0.316,1.011490799880791,-0.2000951558779186
934,0.376,1,4.598230766517014,0.38,1.4265862066254698,0.010582109330537008
935,0.368,1,4.325820505329176,0.362,1.1127282427874166,-0.016438726343159835
936,0.326,1,4.041741786373359,0.36,0.9368737753728977,0.0992066500834479
937,0.35999999999999993,1,3.923245008896778,0.334,1.0069071775126865,-0.074963038473455
938,0.428,1,3.9916932061977057,0.384,1.0050016014095449,-0.10848064299406995
939,0.362,1,4.509018791271551,0.384,1.0354979979532484,0.05899834076195576
940,0.346,1,3.7787190339953596,0.31,0.8978357952956887,-0.10986647757853227
941,0.37199999999999994,1,4.07259093691056,0.324,1.1313422729666696,-0.13815033848081704
942,0.318,1,4.241892344681582,0.366,1.1178614588938045,0.1405819506211894
943,0.36199999999999993,1,4.13987811803673,0.326,1.0258744878080912,-0.10474683045906313
944,0.39799999999999996,1,3.815656044558337,0.28,1.0272714631467,-0.35166240211518784
945,0.32599999999999996,1,4.241839732012581,0.4,1.0147440476858953,0.20456716574127454
946,0.392,1,4.591108689213267,0.394,1.2103819310180486,0.005089069507471228
947,0.38399999999999995,1,3.799993292325461,0.306,0.9315610138390585,-0.22705745063534594
948,0.472,1,3.831788770995841,0.262,1.043155276143824,-0.5886344818244584
949,0.45399999999999996,1,4.45820083379529,0.304,1.6192627441695713,-0.40106949663512614
950,0.38,1,4.194157527111987,0.372,1.1155282347688107,-0.021277398447284965
951,0.348,1,3.867010365625477,0.298,0.9909472795314375,-0.15510899326906988
952,0.3519999999999999,1,4.313302405608386,0.308,1.351860157058264,-0.13353139262452238
953,0.3600000000000001,1,4.294241293756143,0.424,1.105583266520048,0.16362942378180173
954,0.31,1,4.0246069905075075,0.406,0.7834861371360637,0.2697808621225408
955,0.30199999999999994,1,3.7168701457805953,0.3,0.8551277564501667,-0.006644542718668389
956,0.336,1,4.10332505891588,0.366,0.9087379730712394,0.08552217343816193
957,0.33599999999999997,1,4.471631462476299,0.404,1.1316060199219617,0.18430371799794598
958,0.412,1,4.560438249842112,0.274,1.8258066972856237,-0.40789524296145613
959,0.388,1,4.379060920231824,0.368,1.1740005174015689,-0.05292240145434255
960,0.43799999999999994,1,3.8240644714802827,0.3,0.9626668816004578,-0.378436435720245
961,0.3979999999999999,1,3.7866814150429695,0.33,0.8721041159598502,-0.18735935082391147
962,0.38,1,3.5464825135723497,0.258,0.7632810853969827,-0.38721166779881405
963,0.3,1,4.50105768225564,0.358,1.5082789461978705,0.17675051174449927
964,0.42999999999999994,1,4.601765476642632,0.304,1.583005246723821,-0.34675750728138627
965,0.376,1,3.844480061572087,0.364,0.7308337637122957,-0.032435275753153844
966,0.406,1,4.47084061802469,0.362,1.464908586318757,-0.11470894777596169
967,0.35400000000000004,1,3.910590560425385,0.348,0.8313416049150606,-0.017094433359300294
968,0.338,1,4.262318486883502,0.374,1.0116345751593263,0.10120990193151304
969,0.31400000000000006,1,3.907057334442627,0.418,0.6605021322471538,0.28608844661650273
970,0.39999999999999997,1,3.733150174555301,0.312,0.9189052458650725,-0.2484613592984996
971,0.328,1,3.833057122956223,0.35,0.9329787401488042,0.06491954609931548
972,0.30199999999999994,1,4.286363711050354,0.308,1.3557821415478126,0.019672765598704928
973,0.32,1,3.8792770930159537,0.372,0.7244952018779591,0.1505728584793742
974,0.27799999999999997,1,3.7767107467482317,0.4,0.5497435829164562,0.36384343341734504
975,0.4099999999999999,1,4.082043817936999,0.322,1.0867902427237828,-0.241605614153945
976,0.3839999999999999,1,4.255185429649102,0.338,1.1744020173034533,-0.12759665710470777
977,0.33999999999999997,1,4.027146694442267,0.296,1.0201618547708349,-0.13858616328614667
978,0.408,1,4.249007583313521,0.266,1.406244530140095,-0.4277708656224624
979,0.398,1,4.312623901372227,0.372,1.1611621168799158,-0.06755815101129121
980,0.38,1,4.193863055861119,0.348,1.0607862980057086,-0.08796877294595716
981,0.3459999999999999,1,4.225057892090537,0.32,1.3782347600469904,-0.0781177792639518
982,0.35000000000000003,1,4.10150512910813,0.368,0.9452464848080323,0.050149783685471516
983,0.352,1,4.246808274166308,0.402,1.1730000646592438,0.132820913020924
984,0.31599999999999995,1,3.815170683481159,0.322,0.7672473474885432,0.018809331957496293
985,0.33599999999999997,1,4.169306621858656,0.396,0.8681822120874612,0.16430305129127654
986,0.32799999999999996,1,4.021852753851055,0.326,0.9930121953408813,-0.006116227017435871
987,0.42199999999999993,1,4.364427998619455,0.334,1.2645406070549656,-0.23386432105931115
988,0.34,1,3.998746324699941,0.37,0.9708518160776151,0.08455738802806297
989,0.3500000000000001,1,4.30512030286791,0.424,0.8807701541808012,0.1918003007484981
990,0.342,1,3.770786160034595,0.354,0.6464458471821163,0.03448617607116919
991,0.348,1,4.2436739302472954,0.396,0.961347482854346,0.12921173148000625
992,0.43999999999999995,1,4.051970969779285,0.318,1.101051164662469,-0.32472334413212994
993,0.3,1,4.184701711427339,0.402,0.812168608431516,0.29266961396282004
994,0.38999999999999996,1,4.014369061830164,0.302,1.2351407424520904,-0.25571972174882246
995,0.296,1,4.062993161065435,0.364,0.9491815164320369,0.20679441331268036
996,0.30199999999999994,1,4.0906187955428805,0.3,1.1284240510857082,-0.006644542718668389
997,0.3379999999999999,1,3.9122869390798547,0.324,1.0030460483687236,-0.04230237969068915
998,0.32799999999999996,1,4.058258231929511,0.322,1.0757832505027558,-0.018462062839735217
999,0.39599999999999996,1,3.8264270566339436,0.298,0.9245211662765379,-0.284320724749076
1000,0.41000000000000003,1,3.890094430241805,0.376,0.7430245323926508,-0.08656801630845905
1,0.31199999999999994,2,3.9236387057569218,0.368,0.7932683226399523,0.16507975035944877
2,0.34800000000000003,2,3.9540591429628877,0.286,1.0594494061733746,-0.19621066895462197
3,0.38999999999999996,2,3.907168039006466,0.306,0.7692834472792573,-0.2425616371713112
4,0.326,2,4.041014374074842,0.298,1.1281731510438247,-0.08980389486130326
5,0.396,2,4.46361404303859,0.218,1.930181152974399,-0.5969191484653915
6,0.3439999999999999,2,3.7168376963475613,0.328,0.8430040324509153,-0.04762804898925436
7,0.36399999999999993,2,4.206738203913177,0.31,1.423509961171707,-0.1605815701575485
